NewsId|ResponseId|RecordedDate|word_count|D1|D2|D3|D4|D5.3|Duration|IA_Q1|IA_Q2|IA_Q3|IA_Q4|IA_Q5|GQ1|GQ2|GQ3|GQ4|GQ5|QQ1|QQ2|QQ3|QQ4|QQ5|C35Q1|C35Q2|C35Q3|C35Q4|C35Q5|C4Q1|C4Q2|C4Q3|C4Q4|C4Q5|CLQ1|CLQ2|CLQ3|CLQ4|CLQ5|CSQ1|CSQ2|CSQ3|CSQ4|CSQ5|C35FSQ1|C35FSQ2|C35FSQ3|C35FSQ4|C35FSQ5|C4FSQ1|C4FSQ2|C4FSQ3|C4FSQ4|C4FSQ5|C35ZSQ1|C35ZSQ2|C35ZSQ3|C35ZSQ4|C35ZSQ5|C4ZSQ1|C4ZSQ2|C4ZSQ3|C4ZSQ4|C4ZSQ5|IA_Any|Q_block_number|tagged_order|orig_C35Q1|orig_C35Q2|orig_C35Q3|orig_C35Q4|orig_C35Q5
14458|R_6QWjXiE3W3RyG1L|2024-02-13 11:19:18|201|13/05/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:21:09|False|False|False|False|False|{'vila joiosa'}|1|{'0'}|{'0'}|{'0'}|['vila joiosa']|1|0|0|0|['la vila joiosa']|1|1|2|1|['la vila joiosa']|1|0|0|0|['vila joiosa']|1|0|0|0|['vila joiosa']|1|0|0|0|['vila joiosa']|1|0|2|1|['la vila joiosa']|1|0|0|0|['vila joiosa']|1|0|2|1|['la vila joiosa']|1|0|0|0|False|2|2|['vila joiosa']|1|0|0|0
14468|R_3jkrdIMo0iaHuSf|2024-01-27 19:04:14|747|23/02/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:33:20|False|False|False|False|False|{'naquera'}|1|{'0'}|{'3'}|{'2'}|['naquera']|1|1|3|2|['naquera']|1|1|2|2|['naquera']|1|1|2|2|['naquera']|1|1|2|2|['naquera']|1|1|2|2|['naquera']|1|1|3|2|['naquera']|1|1|2|2|['naquera']|1|1|2|1|['naquera']|1|1|2|4|False|1|1|['naquera']|1|1|2|2
14468|R_4vPkbMchJ4nYguJ|2024-02-21 10:05:41|747|09/07/2005|Hombre|Bachelor of Business Administration|No|Menos de 1 año|0 days 00:24:54|False|False|False|False|False|{'naquera'}|1|{'0'}|{'3'}|{'2'}|['naquera']|1|1|2|5|['naquera']|1|1|2|1|['naquera']|1|1|2|2|['naquera']|1|1|2|2|['naquera']|1|1|2|2|['naquera']|1|1|2|1|['naquera']|1|1|2|2|['naquera']|1|1|2|1|['naquera']|1|1|2|5|False|1|2|['naquera']|1|1|2|2
14498|R_4mXbBHTGhQSvTXP|2024-01-26 18:20:41|497|07/10/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:14:50|False|False|False|False|False|{'caceres'}|1|{'0'}|{'0'}|{'0'}|['caceres']|1|1|99|1|['caceres']|1|0|3|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|3|0|['caceres']|1|0|0|0|False|1|1|['caceres']|1|0|0|0
14498|R_2NJWswICbluLkeg|2024-04-19 11:12:37|497|22/10/2024|Mujer|Bachelor of Business Administration|Si||0 days 00:08:51|False|False|False|False|False|{'caceres'}|1|{'0'}|{'0'}|{'0'}|['ninguno', ' caceres']|1|0|0|99|['caceres']|1|0|3|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|False|1|2|['caceres']|1|0|0|0
14555|R_2lrN9MPDm5Jireh|2024-02-02 16:27:40|463|16/09/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:06:05|False|False|False|False|False|{'caceres'}|1|{'0'}|{'0'}|{'0'}|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|False|1|1|['caceres']|1|0|0|0
14555|R_4YVQiRTtSvf1KjD|2024-04-26 11:34:52|463|27/01/2001|Mujer|MSc in Marketing Management|Si||0 days 00:10:59|False|False|False|False|False|{'caceres'}|1|{'0'}|{'0'}|{'0'}|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|['caceres']|1|0|0|0|False|1|2|['caceres']|1|0|0|0
14589|R_8Bnw315Q19hY8lR|2024-01-26 12:32:17|296|13/06/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:10:38|False|False|False|False|False|{'cheste', 'jerez de la frontera'}|2|{'1'}|{'98'}|{'2'}|['jerez', ' cirjesa']|2|1|2|2|['jerez', ' cheste']|2|1|5|2|['jerez', ' cheste']|2|0|0|0|['jerez', ' cheste']|2|1|0|2|['jerez', ' cheste']|2|1|0|2|['jerez', ' cheste']|2|1|5|2|['jerez', ' cheste']|2|1|98|2|['jerez', ' cheste']|2|1|5|2|['jerez', ' cheste']|2|0|0|0|False|3|1|['jerez', ' cheste']|2|1|5|2
14589|R_3oncJiTqAThbZzX|2024-03-05 16:46:55|296|21/06/2003|Hombre|Bachelor of Business Administration|No|Más de 5 años pero menos de 7 años|0 days 00:12:07|False|False|False|False|False|{'cheste', 'jerez de la frontera'}|2|{'1'}|{'98'}|{'2'}|['jerez', ' cheste']|2|0|0|0|['jerez', ' cheste']|2|1|5|2|['jerez', ' cheste']|2|0|0|0|['jerez', ' cheste']|2|1|0|2|['jerez', ' cheste']|2|1|0|2|['jerez', ' cheste']|2|1|98|2|['jerez', ' cheste']|2|1|98|2|['jerez', ' cheste']|2|1|5|2|['jerez', ' cheste']|2|0|0|0|False|3|2|['jerez', ' cheste']|2|1|5|2
14852|R_3orZj7139bBRK37|2024-01-26 17:54:41|567|23/12/2005|Hombre|Double degree in Business Administration and AI for Business|Si||0 days 00:16:16|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['ninguno ']|0|1|98|98|['cataluña', ' pais vasco']|2|0|98|99|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|3|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|3|1|['cataluña', ' pais vasco']|2|0|0|0
14852|R_22Q4umQNBrMFa5b|2024-02-24 23:51:59|567|02/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:20:30|False|False|False|False|False|{'madrid'}|1|{'0'}|{'0'}|{'0'}|['ninguno']|1|99|1|3|['cataluña', ' pais vasco']|2|0|98|99|['ninguno']|0|0|0|0|['ninguno']|0|0|0|98|['ninguno']|0|0|0|3|['madrid', ' cataluña', ' pais vasco']|3|0|0|3|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|False|3|2|['cataluña', ' pais vasco']|2|0|0|0
15015|R_6sYKoCJsqUrrPgz|2024-01-26 19:25:50|147|03/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:17:43|False|False|False|False|False|{'oliva'}|1|{'0'}|{'0'}|{'0'}|['oliva']|1|0|0|0|['oliva']|1|0|3|1|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|3|0|['oliva']|1|0|0|0|False|3|1|['oliva']|1|0|0|0
15015|R_8PTu1YIdF2c8lBL|2024-02-12 12:19:49|147|18/03/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:16:47|False|False|False|False|False|{'oliva'}|1|{'0'}|{'0'}|{'0'}|['oliva']|1|0|98|99|['oliva']|1|0|3|1|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|0|0|['oliva']|1|0|3|1|['oliva']|1|0|0|0|False|3|2|['oliva']|1|0|0|0
15042|R_7YfOgJ3C2b7kPIt|2024-01-28 19:41:37|614|21/06/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:09:23|False|False|False|True|True|{'oliva'}|1|{'1'}|{'4'}|{'2'}|['oliva']|1|1|99|98|['oliva']|1|1|1|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|1|2|['oliva']|1|1|4|2|True|2|1|['oliva']|1|1|4|2
15042|R_7F47tieceHjEHUR|2024-02-15 14:10:41|614|28/03/2003|Hombre|Bachelor of Business Administration|Si||0 days 00:18:03|False|False|False|True|True|{'oliva'}|1|{'1'}|{'4'}|{'2'}|['oliva']|1|1|98|1|['oliva']|1|1|1|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|4|2|['oliva']|1|1|1|2|['oliva']|1|1|4|2|True|2|2|['oliva']|1|1|4|2
15089|R_10MhAVKKZzKoBUb|2024-01-29 09:44:11|400|21/12/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:20:22|False|True|False|False|False|{'sant antoni de portmany', 'petra', 'palma', 'formentera', 'alaior', 'mao', 'porreres', 'banyalbufar', 'montuiri', 'llucmajor', 'es mercadal'}|11|{'0'}|{'0'}|{'0'}|['montuiri', ' es raiguer', ' pla de mallorca', ' alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' palma ', ' petra']|13|0|0|98|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|13|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|13|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|12|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|True|3|1|['consells insulars', ' es raiguer', ' pla de mallorca', ' alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|14|0|0|0
15089|R_5niKgj3OMqIdDh2|2024-02-28 22:48:01|400|01/06/2003|Mujer|Bachelor of Business Administration|No|Menos de 1 año|0 days 00:25:06|False|True|False|False|False|{'sant antoni de portmany', 'petra', 'palma', 'formentera', 'alaior', 'mao', 'porreres', 'banyalbufar', 'montuiri', 'llucmajor', 'es mercadal'}|11|{'0'}|{'0'}|{'0'}|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao ', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|13|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|13|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|12|0|0|0|['alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|11|0|0|0|True|3|2|['consells insulars', ' es raiguer', ' pla de mallorca', ' alaior', ' banyalbufar', ' formentera', ' llucmajor', ' mao', ' es mercadal', ' montuiri', ' palma', ' petra', ' porreres', ' sant antoni de portmany']|14|0|0|0
15122|R_237MAicKlpfDwBP|2024-01-29 11:22:25|534|13/08/2004|Mujer|Bachelor in Transformational Leadership and Social Impact|No|Más de 10 años|0 days 00:27:26|True|True|False|False|False|{'malaga', 'estepona'}|2|{'0'}|{'0'}|{'0'}|['malaga', ' estepona']|2|1|1|6|['malaga', ' estepona']|2|0|98|99|['malaga', ' estepona']|2|0|0|0|['estepona', ' malaga']|2|1|1|1|['malaga', ' estepona']|2|0|0|0|['estepona', ' malaga']|2|0|0|0|['estepona', ' malaga']|2|0|0|0|['estepona', ' malaga']|2|0|0|0|['malaga', ' estepona']|2|0|0|0|True|3|1|['estepona', ' malaga']|2|0|0|0
15122|R_22gPgpgSHPSc579|2024-02-21 16:01:42|534|18/06/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:14:58|True|True|False|False|False|{'malaga', 'estepona'}|2|{'0'}|{'0'}|{'0'}|['estepona', ' malaga']|2|1|5|1|['malaga', ' estepona']|2|0|98|99|['malaga', ' estepona']|2|0|0|0|['estepona', ' malaga']|2|1|1|1|['malaga', ' estepona']|2|0|0|0|['estepona', ' malaga']|2|0|0|0|['malaga', ' estepona']|2|0|0|0|['estepona', ' malaga']|2|0|0|0|['malaga', ' estepona']|2|0|0|0|True|3|2|['estepona', ' malaga']|2|0|0|0
15394|R_4i98tENolfwnXid|2024-01-26 13:16:08|504|27/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:06:41|False|False|True|True|True|{'madrid'}|1|{'1'}|{'98'}|{'98'}|['bruselas ']|1|99|0|0|['ninguno']|99|0|99|99|['ninguno']|0|1|4|2|['ninguno']|0|0|0|3|['madrid', ' castilla-la mancha']|2|0|0|98|['castilla-la mancha']|1|1|4|2|['ninguno']|0|0|0|0|['ninguno']|99|0|4|3|['ninguno']|0|0|0|0|True|3|1|['madrid', ' ayuntamientos', ' comunidades autonomas', ' castilla-la mancha']|4|1|4|3
15394|R_4vPkbMchJ4nYguJ|2024-02-21 10:05:41|504|09/07/2005|Hombre|Bachelor of Business Administration|No|Menos de 1 año|0 days 00:24:54|False|False|True|True|True|{'madrid'}|1|{'1'}|{'98'}|{'98'}|['madrid']|1|0|98|0|['ninguno']|99|0|99|99|['ninguno']|0|0|0|0|['ninguno']|0|0|0|3|['madrid', ' castilla-la mancha']|2|0|0|0|['madrid', ' castilla-la mancha']|2|1|4|2|['ninguno']|0|0|0|0|['ninguno']|99|0|99|99|['ninguno']|0|0|0|0|True|3|2|['madrid', ' ayuntamientos', ' comunidades autonomas', ' castilla-la mancha']|4|1|4|3
15795|R_6PY0NSX0lMbMMdH|2024-01-28 19:44:24|1352|20/06/2004|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|1 days 00:04:14|False|False|False|False|False|{'torrevieja', 'benidorm', 'elche', 'alcoi', 'paterna', 'sagunt'}|6|{'1'}|{'98'}|{'1'}|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|0|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|False|1|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|1|1
15795|R_7zYMcU0dQhNgHem|2024-02-19 11:19:33|1352|03/10/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:32:54|False|False|False|False|False|{'torrevieja', 'benidorm', 'elche', 'alcoi', 'paterna', 'sagunt'}|6|{'1'}|{'98'}|{'1'}|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|0|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|1|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|98|98|False|1|2|['elche', ' benidorm', ' paterna', ' alcoi', ' sagunto', ' torrevieja']|6|1|1|1
15798|R_3ExKmvZO3PqlSmm|2024-01-29 12:04:19|1192|28/06/2003|Mujer|Bachelor in Transformational Leadership and Social Impact|Si||0 days 00:18:01|True|True|False|True|True|{'valencia', 'peñiscola', 'madrid'}|3|{'1'}|{'98'}|{'3'}|['comunitat valenciana', ' comunidad de madrid']|2|1|1|4|['valencia']|1|0|0|0|['valencia', ' peñiscola']|2|0|0|3|['valencia', ' peñiscola']|2|0|0|3|['valencia', ' peñiscola']|2|0|0|3|['valencia']|1|1|3|3|['valencia', ' madrid', ' peñiscola']|3|0|0|0|['valencia']|1|0|99|99|['valencia', ' peñiscola']|2|0|0|3|True|2|1|['valencia']|1|1|1|3
15798|R_22Q4umQNBrMFa5b|2024-02-24 23:51:59|1192|02/11/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:20:30|True|True|False|True|True|{'valencia', 'peñiscola', 'madrid'}|3|{'1'}|{'98'}|{'3'}|['valencia']|1|0|0|0|['valencia']|1|0|99|99|['valencia', ' peñiscola']|2|0|0|3|['valencia', ' peñiscola']|2|0|0|3|['valencia', ' peñiscola']|2|0|0|3|['valencia', ' madrid', ' peñiscola']|3|0|3|3|['valencia', ' peñiscola']|2|0|0|0|['valencia']|1|0|99|99|['valencia', ' peñiscola']|2|0|0|0|True|2|2|['valencia']|1|1|1|3
15842|R_4EZINvn8yfywOIV|2024-01-27 19:37:12|419|25/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:11:46|True|True|False|False|False|{'baza', 'granada'}|2|{'0'}|{'0'}|{'0'}|['andalucia', ' granada', ' andalucia ']|3|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada']|1|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|True|2|1|['granada', ' baza']|2|0|0|0
15842|R_4Ezz2KmlEKmHYxe|2024-02-16 11:25:00|419|21/06/2004|Hombre|Bachelor of Business Administration|No|Más de 1 año pero menos de 2 años|0 days 00:34:05|True|True|False|False|False|{'baza', 'granada'}|2|{'0'}|{'0'}|{'0'}|['andalucia', ' granada', ' baza']|3|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada']|1|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|['granada', ' baza']|2|0|0|0|True|2|2|['granada', ' baza']|2|0|0|0
15843|R_2lrN9MPDm5Jireh|2024-02-02 16:27:40|617|16/09/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:06:05|False|False|False|False|False|{'valladolid'}|1|{'0'}|{'0'}|{'0'}|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|98|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|False|2|1|['valladolid']|1|0|0|0
15843|R_6wvgHIoxMmU6rol|2024-02-29 11:38:43|617|21/10/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:17:07|False|False|False|False|False|{'valladolid'}|1|{'0'}|{'0'}|{'0'}|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|98|0|['valladolid']|1|0|0|0|['valladolid']|1|0|98|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|['valladolid']|1|0|0|0|False|2|2|['valladolid']|1|0|0|0
15970|R_2lbeqzt6tVh1PQv|2024-01-30 20:22:20|514|17/06/2205|Mujer|Bachelor of Business Administration|Si||0 days 00:18:12|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|98|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['comunidad valenciana']|1|0|0|0|['ninguno']|0|0|0|0|False|2|1|['comunidad valenciana']|1|0|0|0
15970|R_5Nvd9yuvvHlG7Lz|2024-05-03 17:52:07|514|28/08/2002|Hombre|Bachelor of Business Administration|Si||0 days 00:09:18|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['valencia']|1|1|98|1|['ninguno']|99|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['comunidad valenciana']|1|0|0|0|['ninguno']|0|0|0|0|['comunidad valenciana']|1|0|0|0|['ninguno']|0|0|0|0|False|3|2|['comunidad valenciana']|1|0|0|0
16278|R_2fAAKLZPuG4aopW|2024-01-26 23:39:42|608|28/05/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:16:12|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|1|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|99|1|3|1|['ninguno']|0|0|0|0|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|False|1|1|['ninguno']|0|0|0|0
16278|R_5L6nuMl4MGWCNvb|2024-02-09 16:25:39|608|28/01/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:15:31|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|1|98|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|1|1|1|['ninguno']|0|1|1|1|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|['ninguno']|99|1|2|1|['ninguno']|0|0|0|0|False|1|2|['ninguno']|0|0|0|0
16482|R_2NKx2luT6Wdwvyg|2024-01-29 12:41:19|285|02/06/2005|Mujer|Double degree in Business Administration and AI for Business|Si||0 days 00:34:12|False|False|False|False|False|{'a coruña'}|1|{'0'}|{'0'}|{'0'}|['coruña']|1|1|98|1|['a coruña']|1|1|2|1|['a coruña']|1|0|0|0|['a coruña']|1|0|0|0|['a coruña']|1|0|0|0|['a coruña']|1|1|2|0|['a coruña']|1|0|0|0|['a coruña']|1|1|2|1|['a coruña']|1|0|0|0|False|3|1|['a coruña']|1|1|1|2
16482|R_8vaZHl5EaGsxV6N|2024-02-13 17:49:28|285|21/10/2005|Hombre|Bachelor of Business Administration|Si||0 days 00:12:22|False|False|False|False|False|{'a coruña'}|1|{'0'}|{'0'}|{'0'}|['a coruña']|1|1|2|3|['a coruña']|1|1|2|1|['a coruña']|1|0|0|0|['a coruña']|1|0|0|0|['a coruña']|1|0|0|0|['ninguno']|99|1|2|2|['a coruña']|1|0|0|0|['a coruña']|1|1|2|1|['a coruña']|1|0|0|0|False|3|2|['a coruña']|1|1|1|2
16490|R_6sYKoCJsqUrrPgz|2024-01-26 19:25:50|437|03/02/2004|Hombre|Bachelor of Business Administration|Si||0 days 00:17:43|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|1|0|0|['concello']|1|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['concello', ' xunta', ' ministerio de hacienda']|3|1|3|1|['ninguno']|0|0|0|0|['concello']|1|1|2|1|['ninguno']|0|0|0|0|False|2|1|['concello']|1|0|0|0
16490|R_7zYMcU0dQhNgHem|2024-02-19 11:19:33|437|03/10/2005|Mujer|Bachelor of Business Administration|Si||0 days 00:32:54|False|False|False|False|False|{'ninguno'}|0|{'0'}|{'0'}|{'0'}|['ninguno']|0|0|0|0|['concello']|1|1|2|1|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|0|0|0|0|['ninguno']|99|1|3|0|['ninguno']|0|0|0|0|['concello']|1|1|2|1|['ninguno']|0|0|0|0|False|2|2|['concello']|1|0|0|0
16783|R_8Vkz5pKDl0z0zbO|2024-01-27 11:58:37|1013|27/05/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:07:11|True|True|False|True|True|{'ninguno'}|0|{'1'}|{'5', '2', '1', '4'}|{'5', '2', '1', '6'}|['benavente']|1|1|5|1|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|4|4|['benavente']|1|1|1|1|['benavente']|1|1|1|5|['ninguno']|0|1|98|1|True|1|1|['benavente']|1|1|1|2
16783|R_1bBHs9zm2i8pBcd|2024-02-21 14:16:17|1013|01/12/2004|Mujer|Bachelor of Business Administration|Si||0 days 00:22:08|True|True|False|True|True|{'ninguno'}|0|{'1'}|{'5', '2', '1', '4'}|{'5', '2', '1', '6'}|['ninguno']|0|1|1|5|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|1|1|['benavente']|1|1|1|2|['benavente']|1|1|1|1|['benavente']|1|1|1|5|['benavente']|1|1|1|1|True|1|2|['benavente']|1|1|1|2
